cluster,city,item,ownership,underutilisation,income_group,age,gender,education
Hamburg_13,Hamburg,Hand sander,1,1.0,Below median,65+,Woman,Higher education
Hamburg_14,Hamburg,Hand sander,0,,Above median,46–55,Woman,Higher education
Hamburg_15,Hamburg,Hand sander,0,,Above median,46–55,Woman,Secondary / vocational education
Hamburg_16,Hamburg,Hand sander,0,,Above median,46–55,Woman,Secondary / vocational education
Hamburg_17,Hamburg,Hand sander,0,,Above median,26–35,Woman,Higher education
Hamburg_18,Hamburg,Hand sander,0,,Above median,56–65,Man,Secondary / vocational education
Hamburg_19,Hamburg,Hand sander,0,,Around median,26–35,Woman,Higher education
Hamburg_20,Hamburg,Hand sander,1,0.0,Below median,65+,Man,Higher education
Hamburg_21,Hamburg,Hand sander,0,,Around median,46–55,Woman,Secondary / vocational education
Hamburg_22,Hamburg,Hand sander,1,0.0,Around median,56–65,Woman,Secondary / vocational education
Hamburg_23,Hamburg,Hand sander,0,,Above median,46–55,Man,Secondary / vocational education
Hamburg_24,Hamburg,Hand sander,1,1.0,Above median,36–45,Woman,Higher education
Hamburg_25,Hamburg,Hand sander,0,,Above median,46–55,Woman,Higher education
Hamburg_26,Hamburg,Hand sander,1,0.0,Above median,46–55,Woman,Higher education
Hamburg_27,Hamburg,Hand sander,0,,Above median,56–65,Woman,Secondary / vocational education
Hamburg_28,Hamburg,Hand sander,1,0.0,Below median,46–55,Man,Higher education
Hamburg_29,Hamburg,Hand sander,0,,Below median,56–65,Woman,Secondary / vocational education
Hamburg_30,Hamburg,Hand sander,0,,Above median,56–65,Woman,Higher education
Hamburg_31,Hamburg,Hand sander,0,,Below median,56–65,Woman,Doctorate / PhD
Hamburg_32,Hamburg,Hand sander,1,1.0,Below median,26–35,Woman,Higher education
Hamburg_33,Hamburg,Hand sander,1,1.0,Above median,56–65,Man,Doctorate / PhD
Hamburg_34,Hamburg,Hand sander,0,,Above median,36–45,Prefer not to say,Doctorate / PhD
Hamburg_35,Hamburg,Hand sander,0,,Around median,36–45,Woman,Secondary / vocational education
Hamburg_36,Hamburg,Hand sander,1,0.0,Above median,36–45,Man,Higher education
Hamburg_37,Hamburg,Hand sander,0,,Above median,46–55,Woman,Doctorate / PhD
Hamburg_38,Hamburg,Hand sander,0,,Below median,26–35,Woman,Higher education
Hamburg_39,Hamburg,Hand sander,0,,Below median,65+,Woman,Higher education
Hamburg_40,Hamburg,Hand sander,0,,Below median,65+,Man,Higher education
Hamburg_41,Hamburg,Hand sander,1,1.0,Above median,56–65,Woman,Doctorate / PhD
Hamburg_42,Hamburg,Hand sander,0,,Above median,56–65,Woman,Higher education
Hamburg_43,Hamburg,Hand sander,1,1.0,Above median,46–55,Woman,Higher education
Hamburg_44,Hamburg,Hand sander,0,,Above median,46–55,Man,Higher education
Hamburg_45,Hamburg,Hand sander,1,0.0,Below median,36–45,Woman,Higher education
Hamburg_46,Hamburg,Hand sander,0,,Above median,36–45,Man,Higher education
Hamburg_47,Hamburg,Hand sander,0,,Above median,36–45,Woman,Higher education
Hamburg_48,Hamburg,Hand sander,1,1.0,Below median,65+,Other,Secondary / vocational education
Hamburg_49,Hamburg,Hand sander,1,1.0,Above median,46–55,Woman,Higher education
Hamburg_50,Hamburg,Hand sander,0,,Above median,36–45,Woman,Doctorate / PhD
Hamburg_51,Hamburg,Hand sander,1,0.0,Above median,36–45,Woman,Higher education
Hamburg_52,Hamburg,Hand sander,1,1.0,Above median,46–55,Woman,Higher education
Hamburg_53,Hamburg,Hand sander,1,0.0,Around median,56–65,Woman,Higher education
Hamburg_54,Hamburg,Hand sander,0,,Around median,36–45,Woman,Higher education
Hamburg_55,Hamburg,Hand sander,0,,Around median,46–55,Woman,Higher education
Hamburg_56,Hamburg,Hand sander,0,,Above median,26–35,Woman,Secondary / vocational education
Hamburg_57,Hamburg,Hand sander,1,1.0,Above median,46–55,Man,Higher education
Hamburg_58,Hamburg,Hand sander,0,,Above median,36–45,Woman,Doctorate / PhD
Hamburg_59,Hamburg,Hand sander,0,,Below median,56–65,Woman,Secondary / vocational education
Hamburg_60,Hamburg,Hand sander,1,1.0,Below median,36–45,Man,Secondary / vocational education
Hamburg_61,Hamburg,Hand sander,0,,Below median,65+,Woman,Secondary / vocational education
Hamburg_62,Hamburg,Hand sander,1,1.0,Above median,46–55,Woman,Secondary / vocational education
Hamburg_63,Hamburg,Hand sander,1,1.0,Above median,56–65,Man,Higher education
Hamburg_64,Hamburg,Hand sander,1,1.0,Above median,56–65,Man,Higher education
Hamburg_65,Hamburg,Hand sander,1,1.0,Below median,56–65,Woman,Secondary / vocational education
Hamburg_66,Hamburg,Hand sander,1,1.0,Above median,65+,Woman,Secondary / vocational education
Hamburg_67,Hamburg,Hand sander,1,1.0,Above median,36–45,Woman,Higher education
Hamburg_68,Hamburg,Hand sander,1,1.0,Below median,36–45,Man,Doctorate / PhD
Hamburg_69,Hamburg,Hand sander,1,1.0,Above median,36–45,Woman,Higher education
Hamburg_70,Hamburg,Hand sander,0,,Around median,36–45,Woman,Higher education
Hamburg_71,Hamburg,Hand sander,0,,Above median,65+,Man,Higher education
Hamburg_72,Hamburg,Hand sander,0,,Above median,36–45,Man,Higher education
Hamburg_73,Hamburg,Hand sander,1,1.0,Above median,65+,Man,Doctorate / PhD
Hamburg_74,Hamburg,Hand sander,1,0.0,Around median,56–65,Prefer not to say,Secondary / vocational education
Hamburg_75,Hamburg,Hand sander,1,1.0,Above median,36–45,Man,Higher education
Hamburg_76,Hamburg,Hand sander,0,,Above median,46–55,Woman,Secondary / vocational education
Hamburg_77,Hamburg,Hand sander,0,,Around median,36–45,Man,Secondary / vocational education
Hamburg_78,Hamburg,Hand sander,0,,Above median,65+,Woman,Higher education
Hamburg_0,Hamburg,Fitness equipment/devices,0,,Below median,18–25,Man,Secondary / vocational education
Hamburg_1,Hamburg,Fitness equipment/devices,0,,Around median,46–55,Man,Secondary / vocational education
Hamburg_2,Hamburg,Fitness equipment/devices,1,0.0,Around median,56–65,Man,Secondary / vocational education
Hamburg_3,Hamburg,Fitness equipment/devices,0,,Below median,65+,Woman,Secondary / vocational education
Hamburg_4,Hamburg,Fitness equipment/devices,0,,Above median,46–55,Woman,Higher education
Hamburg_5,Hamburg,Fitness equipment/devices,0,,Below median,36–45,Woman,Secondary / vocational education
Hamburg_6,Hamburg,Fitness equipment/devices,0,,Above median,56–65,Woman,Higher education
Hamburg_7,Hamburg,Fitness equipment/devices,0,,Above median,36–45,Man,Higher education
Hamburg_8,Hamburg,Fitness equipment/devices,0,,Below median,26–35,Woman,Higher education
Hamburg_9,Hamburg,Fitness equipment/devices,1,0.0,Below median,26–35,Man,Higher education
Hamburg_10,Hamburg,Fitness equipment/devices,0,,Above median,36–45,Man,Higher education
Hamburg_11,Hamburg,Fitness equipment/devices,0,,Above median,36–45,Man,Higher education
Hamburg_12,Hamburg,Fitness equipment/devices,1,1.0,Above median,36–45,Woman,Higher education
Hamburg_13,Hamburg,Fitness equipment/devices,0,,Below median,65+,Woman,Higher education
Hamburg_14,Hamburg,Fitness equipment/devices,1,0.0,Above median,46–55,Woman,Higher education
Hamburg_15,Hamburg,Fitness equipment/devices,0,,Above median,46–55,Woman,Secondary / vocational education
Hamburg_16,Hamburg,Fitness equipment/devices,0,,Above median,46–55,Woman,Secondary / vocational education
Hamburg_17,Hamburg,Fitness equipment/devices,1,0.0,Above median,26–35,Woman,Higher education
Hamburg_18,Hamburg,Fitness equipment/devices,1,0.0,Above median,56–65,Man,Secondary / vocational education
Hamburg_19,Hamburg,Fitness equipment/devices,0,,Around median,26–35,Woman,Higher education
Hamburg_20,Hamburg,Fitness equipment/devices,1,0.0,Below median,65+,Man,Higher education
Hamburg_21,Hamburg,Fitness equipment/devices,1,1.0,Around median,46–55,Woman,Secondary / vocational education
Hamburg_22,Hamburg,Fitness equipment/devices,0,,Around median,56–65,Woman,Secondary / vocational education
Hamburg_23,Hamburg,Fitness equipment/devices,0,,Above median,46–55,Man,Secondary / vocational education
Hamburg_24,Hamburg,Fitness equipment/devices,0,,Above median,36–45,Woman,Higher education
Hamburg_25,Hamburg,Fitness equipment/devices,1,0.0,Above median,46–55,Woman,Higher education
Hamburg_26,Hamburg,Fitness equipment/devices,0,,Above median,46–55,Woman,Higher education
Hamburg_27,Hamburg,Fitness equipment/devices,0,,Above median,56–65,Woman,Secondary / vocational education
Hamburg_28,Hamburg,Fitness equipment/devices,1,0.0,Below median,46–55,Man,Higher education
Hamburg_29,Hamburg,Fitness equipment/devices,0,,Below median,56–65,Woman,Secondary / vocational education
Hamburg_30,Hamburg,Fitness equipment/devices,0,,Above median,56–65,Woman,Higher education
Hamburg_31,Hamburg,Fitness equipment/devices,1,0.0,Below median,56–65,Woman,Doctorate / PhD
Hamburg_32,Hamburg,Fitness equipment/devices,0,,Below median,26–35,Woman,Higher education
Hamburg_33,Hamburg,Fitness equipment/devices,1,0.0,Above median,56–65,Man,Doctorate / PhD
Hamburg_34,Hamburg,Fitness equipment/devices,0,,Above median,36–45,Prefer not to say,Doctorate / PhD
Hamburg_35,Hamburg,Fitness equipment/devices,0,,Around median,36–45,Woman,Secondary / vocational education
Hamburg_36,Hamburg,Fitness equipment/devices,0,,Above median,36–45,Man,Higher education
Hamburg_37,Hamburg,Fitness equipment/devices,1,0.0,Above median,46–55,Woman,Doctorate / PhD
Hamburg_38,Hamburg,Fitness equipment/devices,0,,Below median,26–35,Woman,Higher education
Hamburg_39,Hamburg,Fitness equipment/devices,0,,Below median,65+,Woman,Higher education
Hamburg_40,Hamburg,Fitness equipment/devices,0,,Below median,65+,Man,Higher education
Hamburg_41,Hamburg,Fitness equipment/devices,1,0.0,Above median,56–65,Woman,Doctorate / PhD
Hamburg_42,Hamburg,Fitness equipment/devices,1,0.0,Above median,56–65,Woman,Higher education
Hamburg_43,Hamburg,Fitness equipment/devices,0,,Above median,46–55,Woman,Higher education
Hamburg_44,Hamburg,Fitness equipment/devices,0,,Above median,46–55,Man,Higher education
Hamburg_45,Hamburg,Fitness equipment/devices,1,0.0,Below median,36–45,Woman,Higher education
Hamburg_46,Hamburg,Fitness equipment/devices,1,0.0,Above median,36–45,Man,Higher education
Hamburg_47,Hamburg,Fitness equipment/devices,0,,Above median,36–45,Woman,Higher education
Hamburg_48,Hamburg,Fitness equipment/devices,0,,Below median,65+,Other,Secondary / vocational education
Hamburg_49,Hamburg,Fitness equipment/devices,1,1.0,Above median,46–55,Woman,Higher education
Hamburg_50,Hamburg,Fitness equipment/devices,1,0.0,Above median,36–45,Woman,Doctorate / PhD
Hamburg_51,Hamburg,Fitness equipment/devices,0,,Above median,36–45,Woman,Higher education
Hamburg_52,Hamburg,Fitness equipment/devices,1,0.0,Above median,46–55,Woman,Higher education
Hamburg_53,Hamburg,Fitness equipment/devices,1,0.0,Around median,56–65,Woman,Higher education
Hamburg_54,Hamburg,Fitness equipment/devices,1,0.0,Around median,36–45,Woman,Higher education
Hamburg_55,Hamburg,Fitness equipment/devices,0,,Around median,46–55,Woman,Higher education
Hamburg_56,Hamburg,Fitness equipment/devices,0,,Above median,26–35,Woman,Secondary / vocational education
Hamburg_57,Hamburg,Fitness equipment/devices,0,,Above median,46–55,Man,Higher education
Hamburg_58,Hamburg,Fitness equipment/devices,1,0.0,Above median,36–45,Woman,Doctorate / PhD
Hamburg_59,Hamburg,Fitness equipment/devices,0,,Below median,56–65,Woman,Secondary / vocational education
Hamburg_60,Hamburg,Fitness equipment/devices,0,,Below median,36–45,Man,Secondary / vocational education
Hamburg_61,Hamburg,Fitness equipment/devices,0,,Below median,65+,Woman,Secondary / vocational education
Hamburg_62,Hamburg,Fitness equipment/devices,0,,Above median,46–55,Woman,Secondary / vocational education
Hamburg_63,Hamburg,Fitness equipment/devices,0,,Above median,56–65,Man,Higher education
Hamburg_64,Hamburg,Fitness equipment/devices,1,0.0,Above median,56–65,Man,Higher education
Hamburg_65,Hamburg,Fitness equipment/devices,0,,Below median,56–65,Woman,Secondary / vocational education
Hamburg_66,Hamburg,Fitness equipment/devices,1,0.0,Above median,65+,Woman,Secondary / vocational education
Hamburg_67,Hamburg,Fitness equipment/devices,1,0.0,Above median,36–45,Woman,Higher education
Hamburg_68,Hamburg,Fitness equipment/devices,0,,Below median,36–45,Man,Doctorate / PhD
Hamburg_69,Hamburg,Fitness equipment/devices,1,1.0,Above median,36–45,Woman,Higher education
Hamburg_70,Hamburg,Fitness equipment/devices,0,,Around median,36–45,Woman,Higher education
Hamburg_71,Hamburg,Fitness equipment/devices,0,,Above median,65+,Man,Higher education
Hamburg_72,Hamburg,Fitness equipment/devices,1,0.0,Above median,36–45,Man,Higher education
Hamburg_73,Hamburg,Fitness equipment/devices,0,,Above median,65+,Man,Doctorate / PhD
Hamburg_74,Hamburg,Fitness equipment/devices,0,,Around median,56–65,Prefer not to say,Secondary / vocational education
Hamburg_75,Hamburg,Fitness equipment/devices,0,,Above median,36–45,Man,Higher education
Hamburg_76,Hamburg,Fitness equipment/devices,1,1.0,Above median,46–55,Woman,Secondary / vocational education
Hamburg_77,Hamburg,Fitness equipment/devices,0,,Around median,36–45,Man,Secondary / vocational education
Hamburg_78,Hamburg,Fitness equipment/devices,1,1.0,Above median,65+,Woman,Higher education
Hamburg_0,Hamburg,Football & basketball,0,,Below median,18–25,Man,Secondary / vocational education
Hamburg_1,Hamburg,Football & basketball,0,,Around median,46–55,Man,Secondary / vocational education
Hamburg_2,Hamburg,Football & basketball,0,,Around median,56–65,Man,Secondary / vocational education
Hamburg_3,Hamburg,Football & basketball,0,,Below median,65+,Woman,Secondary / vocational education
Hamburg_4,Hamburg,Football & basketball,0,,Above median,46–55,Woman,Higher education
Hamburg_5,Hamburg,Football & basketball,0,,Below median,36–45,Woman,Secondary / vocational education
Hamburg_6,Hamburg,Football & basketball,0,,Above median,56–65,Woman,Higher education
Hamburg_7,Hamburg,Football & basketball,1,1.0,Above median,36–45,Man,Higher education
Hamburg_8,Hamburg,Football & basketball,0,,Below median,26–35,Woman,Higher education
Hamburg_9,Hamburg,Football & basketball,0,,Below median,26–35,Man,Higher education
Hamburg_10,Hamburg,Football & basketball,0,,Above median,36–45,Man,Higher education
Hamburg_11,Hamburg,Football & basketball,1,1.0,Above median,36–45,Man,Higher education
Hamburg_12,Hamburg,Football & basketball,0,,Above median,36–45,Woman,Higher education
Hamburg_13,Hamburg,Football & basketball,0,,Below median,65+,Woman,Higher education
Hamburg_14,Hamburg,Football & basketball,1,0.0,Above median,46–55,Woman,Higher education
Hamburg_15,Hamburg,Football & basketball,0,,Above median,46–55,Woman,Secondary / vocational education
Hamburg_16,Hamburg,Football & basketball,0,,Above median,46–55,Woman,Secondary / vocational education
Hamburg_17,Hamburg,Football & basketball,0,,Above median,26–35,Woman,Higher education
Hamburg_18,Hamburg,Football & basketball,0,,Above median,56–65,Man,Secondary / vocational education
Hamburg_19,Hamburg,Football & basketball,0,,Around median,26–35,Woman,Higher education
Hamburg_20,Hamburg,Football & basketball,1,1.0,Below median,65+,Man,Higher education
Hamburg_21,Hamburg,Football & basketball,1,0.0,Around median,46–55,Woman,Secondary / vocational education
Hamburg_22,Hamburg,Football & basketball,0,,Around median,56–65,Woman,Secondary / vocational education
Hamburg_23,Hamburg,Football & basketball,0,,Above median,46–55,Man,Secondary / vocational education
Hamburg_24,Hamburg,Football & basketball,0,,Above median,36–45,Woman,Higher education
Hamburg_25,Hamburg,Football & basketball,0,,Above median,46–55,Woman,Higher education
Hamburg_26,Hamburg,Football & basketball,1,1.0,Above median,46–55,Woman,Higher education
Hamburg_27,Hamburg,Football & basketball,1,1.0,Above median,56–65,Woman,Secondary / vocational education
Hamburg_28,Hamburg,Football & basketball,0,,Below median,46–55,Man,Higher education
Hamburg_29,Hamburg,Football & basketball,0,,Below median,56–65,Woman,Secondary / vocational education
Hamburg_30,Hamburg,Football & basketball,0,,Above median,56–65,Woman,Higher education
Hamburg_31,Hamburg,Football & basketball,0,,Below median,56–65,Woman,Doctorate / PhD
Hamburg_32,Hamburg,Football & basketball,1,1.0,Below median,26–35,Woman,Higher education
Hamburg_33,Hamburg,Football & basketball,0,,Above median,56–65,Man,Doctorate / PhD
Hamburg_34,Hamburg,Football & basketball,0,,Above median,36–45,Prefer not to say,Doctorate / PhD
Hamburg_35,Hamburg,Football & basketball,0,,Around median,36–45,Woman,Secondary / vocational education
Hamburg_36,Hamburg,Football & basketball,1,0.0,Above median,36–45,Man,Higher education
Hamburg_37,Hamburg,Football & basketball,1,0.0,Above median,46–55,Woman,Doctorate / PhD
Hamburg_38,Hamburg,Football & basketball,0,,Below median,26–35,Woman,Higher education
Hamburg_39,Hamburg,Football & basketball,0,,Below median,65+,Woman,Higher education
Hamburg_40,Hamburg,Football & basketball,1,0.0,Below median,65+,Man,Higher education
Hamburg_41,Hamburg,Football & basketball,0,,Above median,56–65,Woman,Doctorate / PhD
Hamburg_42,Hamburg,Football & basketball,1,0.0,Above median,56–65,Woman,Higher education
Hamburg_43,Hamburg,Football & basketball,1,0.0,Above median,46–55,Woman,Higher education
Hamburg_44,Hamburg,Football & basketball,1,0.0,Above median,46–55,Man,Higher education
Hamburg_45,Hamburg,Football & basketball,0,,Below median,36–45,Woman,Higher education
Hamburg_46,Hamburg,Football & basketball,0,,Above median,36–45,Man,Higher education
Hamburg_47,Hamburg,Football & basketball,0,,Above median,36–45,Woman,Higher education
Hamburg_48,Hamburg,Football & basketball,0,,Below median,65+,Other,Secondary / vocational education
Hamburg_49,Hamburg,Football & basketball,0,,Above median,46–55,Woman,Higher education
Hamburg_50,Hamburg,Football & basketball,1,0.0,Above median,36–45,Woman,Doctorate / PhD
Hamburg_51,Hamburg,Football & basketball,1,0.0,Above median,36–45,Woman,Higher education
Hamburg_52,Hamburg,Football & basketball,1,1.0,Above median,46–55,Woman,Higher education
Hamburg_53,Hamburg,Football & basketball,0,,Around median,56–65,Woman,Higher education
Hamburg_54,Hamburg,Football & basketball,1,1.0,Around median,36–45,Woman,Higher education
Hamburg_55,Hamburg,Football & basketball,0,,Around median,46–55,Woman,Higher education
Hamburg_56,Hamburg,Football & basketball,0,,Above median,26–35,Woman,Secondary / vocational education
Hamburg_57,Hamburg,Football & basketball,0,,Above median,46–55,Man,Higher education
Hamburg_58,Hamburg,Football & basketball,0,,Above median,36–45,Woman,Doctorate / PhD
